doc_id_1,doc_id_2,distance,author_1,short_name_1,author_2,short_name_2,comparison_type,author_pair
OC-15,OC-6,19.58081184674467,Oliver Cowdery,OC-15,Oliver Cowdery,OC-6,within_author,Oliver Cowdery
OC-16,OC-6,12.123036849049,Oliver Cowdery,OC-16,Oliver Cowdery,OC-6,within_author,Oliver Cowdery
JS-1,OC-7,10.249628986262982,Joseph Smith,JS-1,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-7,16.395350273199156,Joseph Smith,JS-2,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-7,12.461890045108975,Joseph Smith,JS-3,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-7,11.92702752998311,Joseph Smith,JS-4,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-7,8.332612237960495,Joseph Smith,JS-5,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-7,15.62260562660176,Joseph Smith,JS-6,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-7,9.3081544092571,Joseph Smith,JS-7,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-7,12.150771251528191,Joseph Smith,JS-8,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-7,9.640736414855459,Joseph Smith,JS-9,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-7,16.725049699166,Joseph Smith,JS-10,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-7,17.877674242512683,Joseph Smith,JS-11,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-7,14.720058367302892,Joseph Smith,JS-12,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-7,14.746508792009475,Joseph Smith,JS-13,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-7,13.07592128757425,Joseph Smith,JS-14,Oliver Cowdery,OC-7,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-7,7.0175450813763485,Oliver Cowdery,OC-1,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-2,OC-7,5.7207629398433175,Oliver Cowdery,OC-2,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-3,OC-7,7.319858387648805,Oliver Cowdery,OC-3,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-4,OC-7,5.9488479913192585,Oliver Cowdery,OC-4,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-5,OC-7,6.909743737907048,Oliver Cowdery,OC-5,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-6,OC-7,8.530435319634805,Oliver Cowdery,OC-6,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-10,OC-7,12.988637319068665,Oliver Cowdery,OC-10,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-11,OC-7,7.123744449399794,Oliver Cowdery,OC-11,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-12,OC-7,12.622090247016178,Oliver Cowdery,OC-12,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-13,OC-7,13.90838354630602,Oliver Cowdery,OC-13,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-14,OC-7,10.96603126311567,Oliver Cowdery,OC-14,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-15,OC-7,18.826244086990567,Oliver Cowdery,OC-15,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
OC-16,OC-7,11.637854178130622,Oliver Cowdery,OC-16,Oliver Cowdery,OC-7,within_author,Oliver Cowdery
JS-1,OC-8,13.536608053036199,Joseph Smith,JS-1,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-8,17.312627675333662,Joseph Smith,JS-2,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-8,15.81615818184029,Joseph Smith,JS-3,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-8,15.722522226095132,Joseph Smith,JS-4,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-8,12.554640500173836,Joseph Smith,JS-5,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-8,17.513440449587133,Joseph Smith,JS-6,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-8,13.3178635886586,Joseph Smith,JS-7,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-8,16.41673174773426,Joseph Smith,JS-8,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-8,13.176715194172354,Joseph Smith,JS-9,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-8,20.380056928348065,Joseph Smith,JS-10,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-8,18.565601688062486,Joseph Smith,JS-11,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-8,15.571791748665749,Joseph Smith,JS-12,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-8,16.493405459291324,Joseph Smith,JS-13,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-8,15.764097343558857,Joseph Smith,JS-14,Oliver Cowdery,OC-8,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-8,13.442788178140878,Oliver Cowdery,OC-1,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-2,OC-8,12.89512108368148,Oliver Cowdery,OC-2,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-3,OC-8,13.68529815083777,Oliver Cowdery,OC-3,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-4,OC-8,11.84548861220149,Oliver Cowdery,OC-4,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-5,OC-8,12.46692792743878,Oliver Cowdery,OC-5,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-6,OC-8,12.531290894730136,Oliver Cowdery,OC-6,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-7,OC-8,12.30113917887862,Oliver Cowdery,OC-7,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-10,OC-8,17.616460269097285,Oliver Cowdery,OC-10,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-11,OC-8,11.429065357318727,Oliver Cowdery,OC-11,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-12,OC-8,15.800069808273973,Oliver Cowdery,OC-12,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-13,OC-8,15.586499630120663,Oliver Cowdery,OC-13,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-14,OC-8,14.784654393655863,Oliver Cowdery,OC-14,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-15,OC-8,20.380598511783756,Oliver Cowdery,OC-15,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
OC-16,OC-8,13.222300681800483,Oliver Cowdery,OC-16,Oliver Cowdery,OC-8,within_author,Oliver Cowdery
JS-1,OC-9,18.866631598447444,Joseph Smith,JS-1,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-9,22.1684724205498,Joseph Smith,JS-2,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-9,18.699132519081875,Joseph Smith,JS-3,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-9,19.95393486432775,Joseph Smith,JS-4,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-9,17.528743497826486,Joseph Smith,JS-5,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-9,22.006001474870114,Joseph Smith,JS-6,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-9,19.865793253435843,Joseph Smith,JS-7,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-9,21.698535569426472,Joseph Smith,JS-8,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-9,19.476657241675756,Joseph Smith,JS-9,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-9,16.56621575765619,Joseph Smith,JS-10,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-9,19.434439051713163,Joseph Smith,JS-11,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-9,16.801043601210676,Joseph Smith,JS-12,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-9,20.47791033460606,Joseph Smith,JS-13,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-9,21.43863266813759,Joseph Smith,JS-14,Oliver Cowdery,OC-9,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-9,17.99617006275286,Oliver Cowdery,OC-1,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-2,OC-9,18.492384600443515,Oliver Cowdery,OC-2,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-3,OC-9,18.999930269528946,Oliver Cowdery,OC-3,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-4,OC-9,17.534901329304187,Oliver Cowdery,OC-4,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-5,OC-9,18.150464467212384,Oliver Cowdery,OC-5,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-6,OC-9,17.6617400888728,Oliver Cowdery,OC-6,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-7,OC-9,18.29929196538255,Oliver Cowdery,OC-7,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-8,OC-9,20.264806151382214,Oliver Cowdery,OC-8,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-10,OC-9,23.240314889622812,Oliver Cowdery,OC-10,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-11,OC-9,19.95291483455086,Oliver Cowdery,OC-11,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-12,OC-9,22.213069718202345,Oliver Cowdery,OC-12,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-13,OC-9,18.291512542110173,Oliver Cowdery,OC-13,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-14,OC-9,17.928295357520163,Oliver Cowdery,OC-14,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-15,OC-9,21.790158478775147,Oliver Cowdery,OC-15,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
OC-16,OC-9,20.03368176985754,Oliver Cowdery,OC-16,Oliver Cowdery,OC-9,within_author,Oliver Cowdery
JS-1,OC-10,14.704260096857706,Joseph Smith,JS-1,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-10,17.664490402192488,Joseph Smith,JS-2,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-10,15.99734634144703,Joseph Smith,JS-3,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-10,17.45352940654791,Joseph Smith,JS-4,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-10,14.852308085891924,Joseph Smith,JS-5,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-10,18.454035608682002,Joseph Smith,JS-6,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-10,13.109054804582673,Joseph Smith,JS-7,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-10,16.683104471660176,Joseph Smith,JS-8,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-10,16.238478446578053,Joseph Smith,JS-9,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-10,19.992131255167696,Joseph Smith,JS-10,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-10,22.074584695960723,Joseph Smith,JS-11,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-10,18.037018794484357,Joseph Smith,JS-12,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-10,18.520839272823544,Joseph Smith,JS-13,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-10,12.156781476177397,Joseph Smith,JS-14,Oliver Cowdery,OC-10,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-10,13.961258531402585,Oliver Cowdery,OC-1,Oliver Cowdery,OC-10,within_author,Oliver Cowdery
JS-1,OC-11,10.413971794125574,Joseph Smith,JS-1,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-11,17.585270552780248,Joseph Smith,JS-2,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-11,13.777607580723382,Joseph Smith,JS-3,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-11,13.245906619937411,Joseph Smith,JS-4,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-11,9.69869327390916,Joseph Smith,JS-5,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-11,17.459430476657555,Joseph Smith,JS-6,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-11,9.200025899683556,Joseph Smith,JS-7,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-11,10.056349449021111,Joseph Smith,JS-8,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-11,9.443902901910867,Joseph Smith,JS-9,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-11,19.11596094929259,Joseph Smith,JS-10,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-11,18.86346858985123,Joseph Smith,JS-11,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-11,15.420274798407123,Joseph Smith,JS-12,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-11,16.480373578149138,Joseph Smith,JS-13,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-11,14.580630661062372,Joseph Smith,JS-14,Oliver Cowdery,OC-11,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-11,9.205868198456901,Oliver Cowdery,OC-1,Oliver Cowdery,OC-11,within_author,Oliver Cowdery
OC-10,OC-11,14.250110015635213,Oliver Cowdery,OC-10,Oliver Cowdery,OC-11,within_author,Oliver Cowdery
JS-1,OC-12,15.593850475739922,Joseph Smith,JS-1,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-12,19.19517943366953,Joseph Smith,JS-2,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-12,16.89373028249764,Joseph Smith,JS-3,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-12,17.221777546618032,Joseph Smith,JS-4,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-12,14.588619072026527,Joseph Smith,JS-5,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-12,18.229282946753106,Joseph Smith,JS-6,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-12,14.102963096630374,Joseph Smith,JS-7,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-12,16.499203382485902,Joseph Smith,JS-8,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-12,14.513375885458917,Joseph Smith,JS-9,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-12,21.233374053929992,Joseph Smith,JS-10,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-12,21.149287953986654,Joseph Smith,JS-11,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-12,17.70196509649223,Joseph Smith,JS-12,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-12,18.4303706799354,Joseph Smith,JS-13,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-12,17.74423913447077,Joseph Smith,JS-14,Oliver Cowdery,OC-12,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-12,14.784232526122567,Oliver Cowdery,OC-1,Oliver Cowdery,OC-12,within_author,Oliver Cowdery
OC-10,OC-12,15.831949551368277,Oliver Cowdery,OC-10,Oliver Cowdery,OC-12,within_author,Oliver Cowdery
OC-11,OC-12,13.034511407285128,Oliver Cowdery,OC-11,Oliver Cowdery,OC-12,within_author,Oliver Cowdery
JS-1,OC-13,14.52437955088665,Joseph Smith,JS-1,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-13,19.15612854189834,Joseph Smith,JS-2,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-13,16.64553416792915,Joseph Smith,JS-3,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-13,15.004070111702761,Joseph Smith,JS-4,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-13,13.715727755553322,Joseph Smith,JS-5,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-13,20.344300093222262,Joseph Smith,JS-6,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-13,14.553818259621545,Joseph Smith,JS-7,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-13,16.7806883449743,Joseph Smith,JS-8,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-13,14.16486719630965,Joseph Smith,JS-9,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-13,18.265929318932276,Joseph Smith,JS-10,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-13,20.182653221774263,Joseph Smith,JS-11,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-13,16.50784182538714,Joseph Smith,JS-12,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-13,16.468317990929112,Joseph Smith,JS-13,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-13,18.069044110777053,Joseph Smith,JS-14,Oliver Cowdery,OC-13,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-13,14.23540968391408,Oliver Cowdery,OC-1,Oliver Cowdery,OC-13,within_author,Oliver Cowdery
OC-10,OC-13,19.22791324473905,Oliver Cowdery,OC-10,Oliver Cowdery,OC-13,within_author,Oliver Cowdery
OC-11,OC-13,13.163233786796907,Oliver Cowdery,OC-11,Oliver Cowdery,OC-13,within_author,Oliver Cowdery
OC-12,OC-13,17.394562232313024,Oliver Cowdery,OC-12,Oliver Cowdery,OC-13,within_author,Oliver Cowdery
JS-1,OC-14,11.770131056371637,Joseph Smith,JS-1,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-14,16.01096772256887,Joseph Smith,JS-2,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-14,13.063610301753016,Joseph Smith,JS-3,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-14,14.507783213758389,Joseph Smith,JS-4,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-14,10.202047647535718,Joseph Smith,JS-5,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-14,17.48166306060288,Joseph Smith,JS-6,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-14,12.821318115390552,Joseph Smith,JS-7,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-14,16.257083830555057,Joseph Smith,JS-8,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-14,13.165643422109488,Joseph Smith,JS-9,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-14,18.517955250068248,Joseph Smith,JS-10,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-14,18.40480281253393,Joseph Smith,JS-11,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-14,13.592778403537618,Joseph Smith,JS-12,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-14,15.698954257543106,Joseph Smith,JS-13,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-14,15.076440128552871,Joseph Smith,JS-14,Oliver Cowdery,OC-14,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-14,11.146888860313025,Oliver Cowdery,OC-1,Oliver Cowdery,OC-14,within_author,Oliver Cowdery
OC-10,OC-14,16.61598277609686,Oliver Cowdery,OC-10,Oliver Cowdery,OC-14,within_author,Oliver Cowdery
OC-11,OC-14,12.771233691340543,Oliver Cowdery,OC-11,Oliver Cowdery,OC-14,within_author,Oliver Cowdery
OC-12,OC-14,16.075203400397886,Oliver Cowdery,OC-12,Oliver Cowdery,OC-14,within_author,Oliver Cowdery
OC-13,OC-14,14.817759642426639,Oliver Cowdery,OC-13,Oliver Cowdery,OC-14,within_author,Oliver Cowdery
JS-1,OC-15,20.14954271176957,Joseph Smith,JS-1,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-15,23.28170687678824,Joseph Smith,JS-2,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-15,20.499355715393126,Joseph Smith,JS-3,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-15,18.476529309306837,Joseph Smith,JS-4,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-15,18.725422938408997,Joseph Smith,JS-5,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-15,23.021874726882835,Joseph Smith,JS-6,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-15,20.863896057065418,Joseph Smith,JS-7,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-15,22.286257006106332,Joseph Smith,JS-8,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-15,19.23434709934455,Joseph Smith,JS-9,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-15,20.21520240123205,Joseph Smith,JS-10,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-15,22.248432058028232,Joseph Smith,JS-11,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-15,21.391939477754715,Joseph Smith,JS-12,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-15,20.73262812200297,Joseph Smith,JS-13,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
JS-14,OC-15,22.021733893534858,Joseph Smith,JS-14,Oliver Cowdery,OC-15,between_author,Joseph Smith / Oliver Cowdery
OC-1,OC-15,19.35352666482235,Oliver Cowdery,OC-1,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
OC-10,OC-15,23.486113884423975,Oliver Cowdery,OC-10,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
OC-11,OC-15,20.72886913133876,Oliver Cowdery,OC-11,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
OC-12,OC-15,22.809396576259424,Oliver Cowdery,OC-12,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
OC-13,OC-15,19.822191961442346,Oliver Cowdery,OC-13,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
OC-14,OC-15,20.7811630068509,Oliver Cowdery,OC-14,Oliver Cowdery,OC-15,within_author,Oliver Cowdery
JS-1,OC-16,13.694876044862772,Joseph Smith,JS-1,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-2,OC-16,18.028089007982018,Joseph Smith,JS-2,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-3,OC-16,15.492984146025604,Joseph Smith,JS-3,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-4,OC-16,15.673363821933453,Joseph Smith,JS-4,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-5,OC-16,12.863041342295464,Joseph Smith,JS-5,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-6,OC-16,17.2191113226017,Joseph Smith,JS-6,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-7,OC-16,14.05523133700259,Joseph Smith,JS-7,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-8,OC-16,16.30362331568163,Joseph Smith,JS-8,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-9,OC-16,13.786243558792336,Joseph Smith,JS-9,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-10,OC-16,19.121403320560866,Joseph Smith,JS-10,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-11,OC-16,18.65234077144521,Joseph Smith,JS-11,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-12,OC-16,16.676870988467936,Joseph Smith,JS-12,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
JS-13,OC-16,15.574161356047185,Joseph Smith,JS-13,Oliver Cowdery,OC-16,between_author,Joseph Smith / Oliver Cowdery
