doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,source_chapter,source_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
SR-8,2_Nephi_20,0.9227358675302779,10,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-8,Mosiah_7,0.922378714309438,11,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,Ether_2,0.920310685872136,12,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Ether,2,Ether 2,MP-2,MP-2_3Nephi_to_Moroni
SR-8,Alma_18,0.9190300660051748,13,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Alma,18,Alma 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,Ether_8,0.9189897085479348,14,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Ether,8,Ether 8,MP-2,MP-2_3Nephi_to_Moroni
SR-8,Mosiah_15,0.9181194176022421,15,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Mosiah,15,Mosiah 15,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,Ether_13,0.9171119525558062,16,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-8,Alma_9,0.9170869315372527,17,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Alma,9,Alma 9,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,Alma_30,0.9162315062697308,18,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,Mosiah_3,0.9157527083935776,19,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-8,2_Nephi_27,0.9156321821638697,20,Sidney Rigdon,SR,SR-8,8,"Series of 14 articles from Evening and Morning Star (Vol II, 21: Kirtland, OH June 1834) titled Millenium",2 Nephi,27,2 Nephi 27,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,1_Nephi_22,0.9477753086271703,1,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,Mosiah_7,0.9450920615102971,2,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Mosiah_27,0.9407709797770196,3,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,2_Nephi_9,0.9383309089356515,4,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,Mosiah_18,0.9346713677257412,5,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,2_Nephi_28,0.9304977316717858,6,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,1_Nephi_15,0.9301967411440556,7,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,Alma_9,0.9301277789707246,8,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,9,Alma 9,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Mosiah_16,0.9297415804124148,9,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Mormon_5,0.92871578792641,10,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mormon,5,Mormon 5,MP-2,MP-2_3Nephi_to_Moroni
SR-9,Alma_27,0.9286860333464582,11,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Ether_13,0.9280332171836225,12,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-9,Alma_46,0.9280020122605961,13,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Alma_17,0.925971626663631,14,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Alma_40,0.924909390567055,15,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Mosiah_8,0.921371160571947,16,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Mosiah_3,0.9213414380906059,17,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,Alma_50,0.9209603357149435,18,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-9,2_Nephi_1,0.9206345442637421,19,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",2 Nephi,1,2 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-9,Mosiah_28,0.920315569597717,20,Sidney Rigdon,SR,SR-9,9,"Series of 14 articles from Evening and Morning Star (Vol II, 22: Kirtland, OH July 1834) titled Millenium",Mosiah,28,Mosiah 28,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Mosiah_27,0.9486453809468681,1,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_17,0.9458395941404243,2,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_50,0.9451536265522772,3,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_43,0.9404323422327165,4,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,43,Alma 43,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_27,0.9390084560436194,5,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,3_Nephi_4,0.9387856118625952,6,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",3 Nephi,4,3 Nephi 4,MP-2,MP-2_3Nephi_to_Moroni
SR-10,Mosiah_7,0.9385301958744718,7,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Helaman_5,0.9370623548036344,8,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Helaman,5,Helaman 5,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,1_Nephi_15,0.9366378922636149,9,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-10,Alma_16,0.934455994539108,10,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,16,Alma 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_49,0.9343958436919397,11,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,49,Alma 49,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Mosiah_23,0.9341532067787889,12,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Mosiah_18,0.9340984972755108,13,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_22,0.9327368470326838,14,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_62,0.9324873515961299,15,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,62,Alma 62,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_56,0.9322962527306783,16,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,56,Alma 56,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_51,0.9320367507137046,17,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,51,Alma 51,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_21,0.9309121876729847,18,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_31,0.9289894280081522,19,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,31,Alma 31,MP-1,MP-1_Mosiah_Alma_Helaman
SR-10,Alma_14,0.9287650629163352,20,Sidney Rigdon,SR,SR-10,10,"Series of 14 articles from Evening and Morning Star (Vol II, 23: Kirtland, OH August 1834) titled Millenium",Alma,14,Alma 14,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,2_Nephi_9,0.9336422555006294,1,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,2_Nephi_2,0.9176728086058993,2,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,Jarom_1,0.9092782560154923,3,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,Alma_30,0.9070608031358395,4,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,1_Nephi_15,0.9070402074761055,5,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,Alma_11,0.9064911710870285,6,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Omni_1,0.9064057377326491,7,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,Alma_40,0.9030467736403907,8,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Alma_42,0.9024314415497046,9,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Alma_21,0.9023948536103815,10,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mosiah_8,0.9014400516754718,11,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mosiah_7,0.9002482552664847,12,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mosiah_12,0.8999333381260558,13,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,1_Nephi_22,0.8996700320387265,14,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-11,Mosiah_27,0.8995002290493013,15,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mosiah_26,0.8984716222548816,16,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,26,Mosiah 26,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mormon_9,0.8982828441689845,17,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
SR-11,Alma_55,0.896680063743686,18,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Alma,55,Alma 55,MP-1,MP-1_Mosiah_Alma_Helaman
SR-11,Mormon_8,0.8965526878422805,19,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
SR-11,Mosiah_23,0.8957869155384192,20,Sidney Rigdon,SR,SR-11,11,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Millenium",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,1_Nephi_22,0.9467387345339124,1,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Mosiah_7,0.9310734937496029,2,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Mormon_5,0.9298319366440352,3,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mormon,5,Mormon 5,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Alma_27,0.9275833116187486,4,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,27,Alma 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Helaman_15,0.9269805718945091,5,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Helaman,15,Helaman 15,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,2_Nephi_28,0.9256713449357383,6,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Mosiah_28,0.9242706512168971,7,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,28,Mosiah 28,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_17,0.9242366598940854,8,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_25,0.9239448259381522,9,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,25,Alma 25,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Mosiah_3,0.9236863947574776,10,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,1_Nephi_14,0.923659657717728,11,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",1 Nephi,14,1 Nephi 14,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,Mosiah_27,0.9234890926489739,12,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_50,0.9217581087108161,13,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_46,0.9204501090103862,14,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,2_Nephi_12,0.9188985189246658,15,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",2 Nephi,12,2 Nephi 12,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-12,3_Nephi_1,0.9177664954782518,16,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Mosiah_16,0.9168718858542323,17,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Ether_13,0.9160917266826937,18,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Ether,13,Ether 13,MP-2,MP-2_3Nephi_to_Moroni
SR-12,Alma_37,0.9154909634630743,19,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,37,Alma 37,MP-1,MP-1_Mosiah_Alma_Helaman
SR-12,Alma_40,0.915114347617394,20,Sidney Rigdon,SR,SR-12,12,"Series of 14 articles from LDS Messenger and Advocate (Vol 1, 3: Kirtland, OH December 1834) titled Millenium",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_9,0.925559532952991,1,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Alma_11,0.9223642767264034,2,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_16,0.9146667531950199,3,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,16,Mosiah 16,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Helaman_12,0.9141520230425908,4,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Helaman,12,Helaman 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_15,0.9127375992719546,5,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,15,Mosiah 15,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_20,0.9107733875405759,6,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_27,0.910164901575472,7,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_2,0.9091122004583811,8,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_12,0.9088470854468298,9,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_7,0.9084247573845087,10,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,Mosiah_8,0.9050561010230949,11,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,8,Mosiah 8,MP-1,MP-1_Mosiah_Alma_Helaman
SR-13,2_Nephi_28,0.9043227122914168,12,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
SR-13,Mosiah_3,0.9039213469263971,13,Sidney Rigdon,SR,SR-13,13,"Series of 14 articles from LDS Messenger and Advocate (Vol I, 4: Kirtland, OH January 1835) titled Millenium",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
