doc_id,mclust_cluster,uncertainty,corpus_id,translation,corpus_family,source_family,doc_id_original,book,chapter,section,macro_genre,mosiah_priority,mosiah_priority_label,n_verses,is_kjv,is_bom,is_isaiah,is_bom_mp1,is_bom_mp2,is_bom_mp3
BOM_1830__Mosiah_22,1,0.13693687588270975,BOM,1830,BOM,BOM_1830,Mosiah_22,Mosiah,22,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,16,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_23,1,0.40091429195346173,BOM,1830,BOM,BOM_1830,Mosiah_23,Mosiah,23,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_24,1,0.35454551839186665,BOM,1830,BOM,BOM_1830,Mosiah_24,Mosiah,24,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,25,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_26,1,0.07245012733119882,BOM,1830,BOM,BOM_1830,Mosiah_26,Mosiah,26,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_27,1,0.03716029462258619,BOM,1830,BOM,BOM_1830,Mosiah_27,Mosiah,27,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_29,1,6.717934184701235e-4,BOM,1830,BOM,BOM_1830,Mosiah_29,Mosiah,29,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,47,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Omni_1,1,0.31576246450511736,BOM,1830,BOM,BOM_1830,Omni_1,Omni,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Words_of_Mormon_1,1,0.003936509980300484,BOM,1830,BOM,BOM_1830,Words_of_Mormon_1,Words of Mormon,1,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,18,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
KJV__1 Kings_8,1,0.0032830230095913793,KJV,KJV,KJV,KJV,1 Kings_8,1 Kings,8,1 Kings,Narrative,NA,NA,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_9,1,0.22999156537498688,KJV,KJV,KJV,KJV,1 Kings_9,1 Kings,9,1 Kings,Narrative,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_12,1,0.32766216649846747,KJV,KJV,KJV,KJV,1 Kings_12,1 Kings,12,1 Kings,Narrative,NA,NA,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_6,1,0.18435133180151353,KJV,KJV,KJV,KJV,1 Samuel_6,1 Samuel,6,1 Samuel,Narrative,NA,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_7,1,0.12278253184046684,KJV,KJV,KJV,KJV,2 Kings_7,2 Kings,7,2 Kings,Narrative,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_22,1,0.09852740828661011,KJV,KJV,KJV,KJV,2 Kings_22,2 Kings,22,2 Kings,Narrative,NA,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Amos_1,1,0.3042848353041674,KJV,KJV,KJV,KJV,Amos_1,Amos,1,Amos,Prophetic,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_13,1,0.09517781533016145,KJV,KJV,KJV,KJV,Ezekiel_13,Ezekiel,13,Ezekiel,Prophetic,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_14,1,7.88102855022399e-4,KJV,KJV,KJV,KJV,Ezekiel_14,Ezekiel,14,Ezekiel,Prophetic,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_20,1,0.06419741570560766,KJV,KJV,KJV,KJV,Ezekiel_20,Ezekiel,20,Ezekiel,Prophetic,NA,NA,49,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_25,1,0.06796352164425146,KJV,KJV,KJV,KJV,Ezekiel_25,Ezekiel,25,Ezekiel,Prophetic,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_31,1,0.3008245588256885,KJV,KJV,KJV,KJV,Ezekiel_31,Ezekiel,31,Ezekiel,Prophetic,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Ezekiel_34,1,0.5045260671908326,KJV,KJV,KJV,KJV,Ezekiel_34,Ezekiel,34,Ezekiel,Prophetic,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_7,1,0.39154357593216393,KJV,KJV,KJV,KJV,Jeremiah_7,Jeremiah,7,Jeremiah,Prophetic,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_19,1,0.002033453834414556,KJV,KJV,KJV,KJV,Jeremiah_19,Jeremiah,19,Jeremiah,Prophetic,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_24,1,0.03683440041737551,KJV,KJV,KJV,KJV,Jeremiah_24,Jeremiah,24,Jeremiah,Prophetic,NA,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_26,1,0.02634041775907303,KJV,KJV,KJV,KJV,Jeremiah_26,Jeremiah,26,Jeremiah,Prophetic,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_27,1,0.018442497564132188,KJV,KJV,KJV,KJV,Jeremiah_27,Jeremiah,27,Jeremiah,Prophetic,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_28,1,0.055517349658531945,KJV,KJV,KJV,KJV,Jeremiah_28,Jeremiah,28,Jeremiah,Prophetic,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_29,1,0.049634761672888494,KJV,KJV,KJV,KJV,Jeremiah_29,Jeremiah,29,Jeremiah,Prophetic,NA,NA,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_32,1,0.17103283560880989,KJV,KJV,KJV,KJV,Jeremiah_32,Jeremiah,32,Jeremiah,Prophetic,NA,NA,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_34,1,9.375204333581522e-4,KJV,KJV,KJV,KJV,Jeremiah_34,Jeremiah,34,Jeremiah,Prophetic,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_35,1,0.05116054260504088,KJV,KJV,KJV,KJV,Jeremiah_35,Jeremiah,35,Jeremiah,Prophetic,NA,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_36,1,0.1663487116597112,KJV,KJV,KJV,KJV,Jeremiah_36,Jeremiah,36,Jeremiah,Prophetic,NA,NA,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_38,1,0.4251914787433019,KJV,KJV,KJV,KJV,Jeremiah_38,Jeremiah,38,Jeremiah,Prophetic,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_39,1,0.08744058879163219,KJV,KJV,KJV,KJV,Jeremiah_39,Jeremiah,39,Jeremiah,Prophetic,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_40,1,0.0013166125085726232,KJV,KJV,KJV,KJV,Jeremiah_40,Jeremiah,40,Jeremiah,Prophetic,NA,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_42,1,0.0026186830050934917,KJV,KJV,KJV,KJV,Jeremiah_42,Jeremiah,42,Jeremiah,Prophetic,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_43,1,0.07582071951847424,KJV,KJV,KJV,KJV,Jeremiah_43,Jeremiah,43,Jeremiah,Prophetic,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__Jeremiah_44,1,8.890732714960103e-4,KJV,KJV,KJV,KJV,Jeremiah_44,Jeremiah,44,Jeremiah,Prophetic,NA,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
BOM_1830__1_Nephi_2,2,0.18063528683912822,BOM,1830,BOM,BOM_1830,1_Nephi_2,1 Nephi,2,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,24,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_3,2,0.016917122388613426,BOM,1830,BOM,BOM_1830,1_Nephi_3,1 Nephi,3,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,31,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_4,2,0.1599121899989453,BOM,1830,BOM,BOM_1830,1_Nephi_4,1 Nephi,4,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,38,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__1_Nephi_11,2,0.005466722378047462,BOM,1830,BOM,BOM_1830,1_Nephi_11,1 Nephi,11,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,36,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_2,2,0.26079904093503914,BOM,1830,BOM,BOM_1830,2_Nephi_2,2 Nephi,2,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_4,2,0.44306167563050536,BOM,1830,BOM,BOM_1830,2_Nephi_4,2 Nephi,4,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,35,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__2_Nephi_5,2,0.3464537055358039,BOM,1830,BOM,BOM_1830,2_Nephi_5,2 Nephi,5,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,34,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__4_Nephi_1,2,0.2428257814819481,BOM,1830,BOM,BOM_1830,4_Nephi_1,4 Nephi,1,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,49,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Alma_8,2,0.40398578233379845,BOM,1830,BOM,BOM_1830,Alma_8,Alma,8,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,32,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_15,2,0.2866387454127899,BOM,1830,BOM,BOM_1830,Alma_15,Alma,15,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_18,2,0.028447748233518255,BOM,1830,BOM,BOM_1830,Alma_18,Alma,18,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_20,2,0.30949427300183385,BOM,1830,BOM,BOM_1830,Alma_20,Alma,20,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_21,2,0.04234537317046427,BOM,1830,BOM,BOM_1830,Alma_21,Alma,21,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,23,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_47,2,0.12577307335428745,BOM,1830,BOM,BOM_1830,Alma_47,Alma,47,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_55,2,0.32813271680966005,BOM,1830,BOM,BOM_1830,Alma_55,Alma,55,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Alma_63,2,0.012815793047551982,BOM,1830,BOM,BOM_1830,Alma_63,Alma,63,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Ether_1,2,5.934310970824308e-4,BOM,1830,BOM,BOM_1830,Ether_1,Ether,1,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,43,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_6,2,0.4089266375063412,BOM,1830,BOM,BOM_1830,Ether_6,Ether,6,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,30,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_7,2,1.3739757457886803e-4,BOM,1830,BOM,BOM_1830,Ether_7,Ether,7,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,27,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_9,2,0.14844105669434127,BOM,1830,BOM,BOM_1830,Ether_9,Ether,9,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,35,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_10,2,6.472037734521763e-4,BOM,1830,BOM,BOM_1830,Ether_10,Ether,10,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,34,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_11,2,2.2318937245036086e-4,BOM,1830,BOM,BOM_1830,Ether_11,Ether,11,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,23,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Ether_14,2,0.0028128148108883533,BOM,1830,BOM,BOM_1830,Ether_14,Ether,14,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,31,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Helaman_2,2,0.45315580013855494,BOM,1830,BOM,BOM_1830,Helaman_2,Helaman,2,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Jacob_7,2,0.11800113687735658,BOM,1830,BOM,BOM_1830,Jacob_7,Jacob,7,MP-3,BOM,MP-3,MP-3_1Nephi_to_WordsOfMormon,27,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BOM_1830__Mormon_2,2,0.15203672548763447,BOM,1830,BOM,BOM_1830,Mormon_2,Mormon,2,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,29,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mormon_4,2,0.08842502155810616,BOM,1830,BOM,BOM_1830,Mormon_4,Mormon,4,MP-2,BOM,MP-2,MP-2_3Nephi_to_Moroni,23,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
BOM_1830__Mosiah_14,2,0.1516125908709124,BOM,1830,BOM,BOM_1830,Mosiah_14,Mosiah,14,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,12,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_17,2,0.07573228980557545,BOM,1830,BOM,BOM_1830,Mosiah_17,Mosiah,17,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_18,2,0.44049292668897144,BOM,1830,BOM,BOM_1830,Mosiah_18,Mosiah,18,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_19,2,0.012277669951162973,BOM,1830,BOM,BOM_1830,Mosiah_19,Mosiah,19,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,29,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_20,2,0.441164059840669,BOM,1830,BOM,BOM_1830,Mosiah_20,Mosiah,20,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
BOM_1830__Mosiah_21,2,0.10862522474167657,BOM,1830,BOM,BOM_1830,Mosiah_21,Mosiah,21,MP-1,BOM,MP-1,MP-1_Mosiah_Alma_Helaman,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
KJV__1 Kings_1,2,0.01133254313461507,KJV,KJV,KJV,KJV,1 Kings_1,1 Kings,1,1 Kings,Narrative,NA,NA,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_2,2,0.005286141945589629,KJV,KJV,KJV,KJV,1 Kings_2,1 Kings,2,1 Kings,Narrative,NA,NA,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_3,2,0.02130095564668044,KJV,KJV,KJV,KJV,1 Kings_3,1 Kings,3,1 Kings,Narrative,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_4,2,1.0967480757684278e-5,KJV,KJV,KJV,KJV,1 Kings_4,1 Kings,4,1 Kings,Narrative,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_5,2,0.21640355128908206,KJV,KJV,KJV,KJV,1 Kings_5,1 Kings,5,1 Kings,Narrative,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_6,2,9.296699894201232e-5,KJV,KJV,KJV,KJV,1 Kings_6,1 Kings,6,1 Kings,Narrative,NA,NA,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_7,2,5.1080025578409405e-5,KJV,KJV,KJV,KJV,1 Kings_7,1 Kings,7,1 Kings,Narrative,NA,NA,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_10,2,1.1537515614035154e-4,KJV,KJV,KJV,KJV,1 Kings_10,1 Kings,10,1 Kings,Narrative,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_11,2,0.06311928174105774,KJV,KJV,KJV,KJV,1 Kings_11,1 Kings,11,1 Kings,Narrative,NA,NA,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_13,2,0.03858129369871588,KJV,KJV,KJV,KJV,1 Kings_13,1 Kings,13,1 Kings,Narrative,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_14,2,0.11434456534833404,KJV,KJV,KJV,KJV,1 Kings_14,1 Kings,14,1 Kings,Narrative,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_15,2,4.5180906677044774e-5,KJV,KJV,KJV,KJV,1 Kings_15,1 Kings,15,1 Kings,Narrative,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_16,2,1.4242387840002202e-4,KJV,KJV,KJV,KJV,1 Kings_16,1 Kings,16,1 Kings,Narrative,NA,NA,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_17,2,0.005454512420294155,KJV,KJV,KJV,KJV,1 Kings_17,1 Kings,17,1 Kings,Narrative,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_18,2,0.002829993461099578,KJV,KJV,KJV,KJV,1 Kings_18,1 Kings,18,1 Kings,Narrative,NA,NA,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_19,2,0.001643490441642137,KJV,KJV,KJV,KJV,1 Kings_19,1 Kings,19,1 Kings,Narrative,NA,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_20,2,0.015962337065869248,KJV,KJV,KJV,KJV,1 Kings_20,1 Kings,20,1 Kings,Narrative,NA,NA,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_21,2,0.009950787962402563,KJV,KJV,KJV,KJV,1 Kings_21,1 Kings,21,1 Kings,Narrative,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Kings_22,2,0.016314070450225704,KJV,KJV,KJV,KJV,1 Kings_22,1 Kings,22,1 Kings,Narrative,NA,NA,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_1,2,6.460585682319664e-4,KJV,KJV,KJV,KJV,1 Samuel_1,1 Samuel,1,1 Samuel,Narrative,NA,NA,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_3,2,0.03399525279111104,KJV,KJV,KJV,KJV,1 Samuel_3,1 Samuel,3,1 Samuel,Narrative,NA,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_4,2,0.0026305186590778185,KJV,KJV,KJV,KJV,1 Samuel_4,1 Samuel,4,1 Samuel,Narrative,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_5,2,3.1671884193607003e-4,KJV,KJV,KJV,KJV,1 Samuel_5,1 Samuel,5,1 Samuel,Narrative,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_7,2,6.651275604130369e-5,KJV,KJV,KJV,KJV,1 Samuel_7,1 Samuel,7,1 Samuel,Narrative,NA,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_8,2,0.4702830567165287,KJV,KJV,KJV,KJV,1 Samuel_8,1 Samuel,8,1 Samuel,Narrative,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_9,2,0.018690095857470612,KJV,KJV,KJV,KJV,1 Samuel_9,1 Samuel,9,1 Samuel,Narrative,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_10,2,0.005229002484366085,KJV,KJV,KJV,KJV,1 Samuel_10,1 Samuel,10,1 Samuel,Narrative,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_13,2,0.001448685613688827,KJV,KJV,KJV,KJV,1 Samuel_13,1 Samuel,13,1 Samuel,Narrative,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_14,2,0.0010665251948839272,KJV,KJV,KJV,KJV,1 Samuel_14,1 Samuel,14,1 Samuel,Narrative,NA,NA,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_15,2,0.006772872335750635,KJV,KJV,KJV,KJV,1 Samuel_15,1 Samuel,15,1 Samuel,Narrative,NA,NA,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_16,2,0.15683989726497194,KJV,KJV,KJV,KJV,1 Samuel_16,1 Samuel,16,1 Samuel,Narrative,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_17,2,0.0013550763800936894,KJV,KJV,KJV,KJV,1 Samuel_17,1 Samuel,17,1 Samuel,Narrative,NA,NA,58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_18,2,3.5836384720655534e-4,KJV,KJV,KJV,KJV,1 Samuel_18,1 Samuel,18,1 Samuel,Narrative,NA,NA,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_19,2,0.00208825337850449,KJV,KJV,KJV,KJV,1 Samuel_19,1 Samuel,19,1 Samuel,Narrative,NA,NA,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_20,2,0.01160032111975029,KJV,KJV,KJV,KJV,1 Samuel_20,1 Samuel,20,1 Samuel,Narrative,NA,NA,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_21,2,0.01604729455820353,KJV,KJV,KJV,KJV,1 Samuel_21,1 Samuel,21,1 Samuel,Narrative,NA,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_22,2,0.008750764379622633,KJV,KJV,KJV,KJV,1 Samuel_22,1 Samuel,22,1 Samuel,Narrative,NA,NA,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_23,2,0.005751039843006955,KJV,KJV,KJV,KJV,1 Samuel_23,1 Samuel,23,1 Samuel,Narrative,NA,NA,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_24,2,0.0170267802859686,KJV,KJV,KJV,KJV,1 Samuel_24,1 Samuel,24,1 Samuel,Narrative,NA,NA,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_25,2,0.3618863048023746,KJV,KJV,KJV,KJV,1 Samuel_25,1 Samuel,25,1 Samuel,Narrative,NA,NA,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_26,2,0.038573156660543506,KJV,KJV,KJV,KJV,1 Samuel_26,1 Samuel,26,1 Samuel,Narrative,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_27,2,0.06438345395057277,KJV,KJV,KJV,KJV,1 Samuel_27,1 Samuel,27,1 Samuel,Narrative,NA,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_28,2,0.011112756584934713,KJV,KJV,KJV,KJV,1 Samuel_28,1 Samuel,28,1 Samuel,Narrative,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_29,2,0.1000986466100815,KJV,KJV,KJV,KJV,1 Samuel_29,1 Samuel,29,1 Samuel,Narrative,NA,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_30,2,0.004985286783307119,KJV,KJV,KJV,KJV,1 Samuel_30,1 Samuel,30,1 Samuel,Narrative,NA,NA,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__1 Samuel_31,2,5.081118345784397e-5,KJV,KJV,KJV,KJV,1 Samuel_31,1 Samuel,31,1 Samuel,Narrative,NA,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_1,2,0.06855161925886866,KJV,KJV,KJV,KJV,2 Kings_1,2 Kings,1,2 Kings,Narrative,NA,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_2,2,0.02640214815436681,KJV,KJV,KJV,KJV,2 Kings_2,2 Kings,2,2 Kings,Narrative,NA,NA,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_3,2,0.033815568885212643,KJV,KJV,KJV,KJV,2 Kings_3,2 Kings,3,2 Kings,Narrative,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_4,2,0.008202381668821035,KJV,KJV,KJV,KJV,2 Kings_4,2 Kings,4,2 Kings,Narrative,NA,NA,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
KJV__2 Kings_5,2,0.005228816683721216,KJV,KJV,KJV,KJV,2 Kings_5,2 Kings,5,2 Kings,Narrative,NA,NA,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
