source_doc,target_doc,similarity,rank,source_corpus,source_book,source_chapter,source_header,author,author_code,short_name,chapter_original,chapter_title,target_corpus,target_source,target_book,target_chapter,target_section,target_genre,target_header
SR-18,Alma_52,0.9352117439515537,17,JSO,Sidney Rigdon,18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Sidney Rigdon,SR,SR-18,4-2,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",BOM,BOM_1830,Alma,52,MP-1,Modern_Scripture,Alma 52
SR-18,Helaman_1,0.9341023061937324,18,JSO,Sidney Rigdon,18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Sidney Rigdon,SR,SR-18,4-2,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",BOM,BOM_1830,Helaman,1,MP-1,Modern_Scripture,Helaman 1
SR-18,Alma_3,0.9330996151933775,19,JSO,Sidney Rigdon,18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Sidney Rigdon,SR,SR-18,4-2,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",BOM,BOM_1830,Alma,3,MP-1,Modern_Scripture,Alma 3
SR-18,DC_1835__102__section_107,0.9325416063746935,20,JSO,Sidney Rigdon,18,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",Sidney Rigdon,SR,SR-18,4-2,"Series of 9 articles from Evening and Morning Star (Vol II, 24: Kirtland, OH September 1834) titled Gospel",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-19,2 Samuel_23,0.9083703902559834,1,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",KJV,KJV,2 Samuel,23,2 Samuel,Narrative,2 Samuel 23
SR-19,Mosiah_27,0.9059824861801317,2,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Mosiah,27,MP-1,Modern_Scripture,Mosiah 27
SR-19,Alma_42,0.8994537257012362,3,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,42,MP-1,Modern_Scripture,Alma 42
SR-19,Alma_6,0.8975171673829629,4,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,6,MP-1,Modern_Scripture,Alma 6
SR-19,2 Kings_22,0.892545050866489,5,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",KJV,KJV,2 Kings,22,2 Kings,Narrative,2 Kings 22
SR-19,BOC_1833__Book_of_Commandments_24,0.8880613091409963,6,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-19,2 Kings_10,0.8850898118431505,7,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",KJV,KJV,2 Kings,10,2 Kings,Narrative,2 Kings 10
SR-19,Helaman_7,0.8849871532734224,8,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Helaman,7,MP-1,Modern_Scripture,Helaman 7
SR-19,Alma_10,0.8843733536390607,9,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,10,MP-1,Modern_Scripture,Alma 10
SR-19,Alma_11,0.8829517509033046,10,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-19,Alma_30,0.8823781631503446,11,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,30,MP-1,Modern_Scripture,Alma 30
SR-19,Mosiah_7,0.882360912315805,12,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Mosiah,7,MP-1,Modern_Scripture,Mosiah 7
SR-19,Helaman_2,0.8787786720645255,13,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Helaman,2,MP-1,Modern_Scripture,Helaman 2
SR-19,DC_1835__018__section_20,0.8783358907908735,14,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-19,DC_1835__107__section_128,0.8778244866881935,15,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-19,Alma_13,0.8746799571182838,16,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Alma,13,MP-1,Modern_Scripture,Alma 13
SR-19,Helaman_1,0.8737452580479336,17,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,Helaman,1,MP-1,Modern_Scripture,Helaman 1
SR-19,DC_1835__070__section_72,0.8731290606539059,18,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",DC,DC_1835,Doctrine and Covenants,72,Section 72,Modern_Scripture,Section 72 (1835 Doctrine and Covenants)
SR-19,1 Kings_12,0.8720958884767378,19,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",KJV,KJV,1 Kings,12,1 Kings,Narrative,1 Kings 12
SR-19,1_Nephi_14,0.8708868723950898,20,JSO,Sidney Rigdon,19,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",Sidney Rigdon,SR,SR-19,4-3,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 2: Kirtland, OH November 1834) titled Gospel",BOM,BOM_1830,1 Nephi,14,MP-3,Modern_Scripture,1 Nephi 14
SR-2,2 Kings_9,0.8743036908222444,1,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,2 Kings,9,2 Kings,Narrative,2 Kings 9
SR-2,1 Samuel_26,0.8703555177451917,2,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,26,1 Samuel,Narrative,1 Samuel 26
SR-2,2 Kings_5,0.8685607794787177,3,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,2 Kings,5,2 Kings,Narrative,2 Kings 5
SR-2,2 Kings_10,0.8671483158742235,4,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,2 Kings,10,2 Kings,Narrative,2 Kings 10
SR-2,Job_34,0.8589711205378703,5,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,Job,34,Job,Poetic/Wisdom,Job 34
SR-2,1 Samuel_9,0.8588417254813779,6,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,9,1 Samuel,Narrative,1 Samuel 9
SR-2,2 Samuel_14,0.8556612833442054,7,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,2 Samuel,14,2 Samuel,Narrative,2 Samuel 14
SR-2,Isaiah_40,0.8550581887121697,8,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,Isaiah,40,Isaiah_40_55,Prophetic,Isaiah 40
SR-2,1 Samuel_3,0.8520745205433256,9,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,3,1 Samuel,Narrative,1 Samuel 3
SR-2,Alma_11,0.8513200774963178,10,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-2,1 Samuel_23,0.8486998993935154,11,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,23,1 Samuel,Narrative,1 Samuel 23
SR-2,1 Samuel_16,0.8481055037303928,12,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,16,1 Samuel,Narrative,1 Samuel 16
SR-2,1 Kings_18,0.8473103764674021,13,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Kings,18,1 Kings,Narrative,1 Kings 18
SR-2,2 Kings_4,0.8470391198480206,14,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,2 Kings,4,2 Kings,Narrative,2 Kings 4
SR-2,DC_1835__070__section_72,0.8465391748275507,15,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",DC,DC_1835,Doctrine and Covenants,72,Section 72,Modern_Scripture,Section 72 (1835 Doctrine and Covenants)
SR-2,1 Samuel_20,0.8447056936595481,16,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,1 Samuel,20,1 Samuel,Narrative,1 Samuel 20
SR-2,DC_1835__076__section_79,0.8444737655719821,17,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",DC,DC_1835,Doctrine and Covenants,79,Section 79,Modern_Scripture,Section 79 (1835 Doctrine and Covenants)
SR-2,Alma_41,0.8439102572372674,18,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",BOM,BOM_1830,Alma,41,MP-1,Modern_Scripture,Alma 41
SR-2,DC_1835__056__section_58,0.8434026610091633,19,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",DC,DC_1835,Doctrine and Covenants,58,Section 58,Modern_Scripture,Section 58 (1835 Doctrine and Covenants)
SR-2,Isaiah_50,0.8421618721359768,20,JSO,Sidney Rigdon,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",Sidney Rigdon,SR,SR-2,2,"To the Public. Ohio Star, Vol III, No.5: January 12, 1832",KJV,KJV,Isaiah,50,Isaiah_40_55,Prophetic,Isaiah 50
SR-20,Mosiah_23,0.9347347128690958,1,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Mosiah,23,MP-1,Modern_Scripture,Mosiah 23
SR-20,Alma_21,0.9268621636159018,2,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,21,MP-1,Modern_Scripture,Alma 21
SR-20,Mosiah_18,0.924722779871818,3,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Mosiah,18,MP-1,Modern_Scripture,Mosiah 18
SR-20,Ether_6,0.9236488607183421,4,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Ether,6,MP-2,Modern_Scripture,Ether 6
SR-20,Ether_8,0.9232665667490079,5,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Ether,8,MP-2,Modern_Scripture,Ether 8
SR-20,1_Nephi_15,0.9231609510126447,6,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,1 Nephi,15,MP-3,Modern_Scripture,1 Nephi 15
SR-20,2_Nephi_26,0.9231243096261128,7,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,2 Nephi,26,MP-3,Modern_Scripture,2 Nephi 26
SR-20,Alma_31,0.9230256904746386,8,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,31,MP-1,Modern_Scripture,Alma 31
SR-20,DC_1835__066__section_68,0.9209617008339424,9,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",DC,DC_1835,Doctrine and Covenants,68,Section 68,Modern_Scripture,Section 68 (1835 Doctrine and Covenants)
SR-20,Alma_22,0.9202450878092622,10,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,22,MP-1,Modern_Scripture,Alma 22
SR-20,Jeremiah_8,0.9201106755047214,11,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",KJV,KJV,Jeremiah,8,Jeremiah,Prophetic,Jeremiah 8
SR-20,1 Samuel_6,0.9194297727025854,12,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",KJV,KJV,1 Samuel,6,1 Samuel,Narrative,1 Samuel 6
SR-20,1 Samuel_11,0.9191122288627138,13,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",KJV,KJV,1 Samuel,11,1 Samuel,Narrative,1 Samuel 11
SR-20,Mosiah_27,0.919047899942826,14,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Mosiah,27,MP-1,Modern_Scripture,Mosiah 27
SR-20,Alma_42,0.9189508494156865,15,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,42,MP-1,Modern_Scripture,Alma 42
SR-20,Alma_55,0.9183551590323195,16,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,55,MP-1,Modern_Scripture,Alma 55
SR-20,Alma_14,0.916254084889985,17,JSO,Sidney Rigdon,20,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",Sidney Rigdon,SR,SR-20,4-4,"Series of 9 articles from LDS Messenger and Advocate (Vol I, 3: Kirtland, OH December 1834) titled Gospel",BOM,BOM_1830,Alma,14,MP-1,Modern_Scripture,Alma 14
