corpus_id,doc_id,feature_set,neighbor_section,top5_count,similarity_sum,weighted_similarity_sum
KJV,Job_13,function_words,Job,3,2.5769124590273327,8.676833524518884
KJV,Job_13,pos3,Hosea,3,2.028963063587401,5.464982022869654
KJV,Job_13,word3,Psalms,7,4.60136544898832,13.747162792693832
KJV,Job_14,char3,Jeremiah,2,1.3381823896337652,5.1188758967860855
KJV,Job_14,char4,Psalms,5,3.5088331365488044,10.637310354148944
KJV,Job_14,function_words,1 Samuel,1,0.907134296031014,4.53567148015507
KJV,Job_14,pos3,Job,3,2.088109599956003,6.515328455744343
KJV,Job_14,word3,Psalms,6,4.562911685509352,13.585756349624843
KJV,Job_15,char3,Jeremiah,4,2.4797424191155617,7.966287539259426
KJV,Job_15,char4,Psalms,5,3.4988063177895303,10.608387434946529
KJV,Job_15,function_words,Job,5,3.534916779538177,11.5563127928393
KJV,Job_15,pos3,Isaiah_1_35,3,2.0268754409342282,6.298901754921842
KJV,Job_15,word3,Psalms,6,4.510326089454166,13.930466472071602
KJV,Job_16,char3,Job,4,2.8087859310654695,8.45355688987735
KJV,Job_16,char4,Psalms,7,4.164195468705575,12.23401260792703
KJV,Job_16,function_words,Job,5,3.0962125033178634,12.005864288668896
KJV,Job_16,pos3,Job,3,2.179343256595782,7.307723523067305
KJV,Job_16,word3,Psalms,5,4.382493982403044,13.196404965277754
KJV,Job_17,char3,Isaiah_1_35,3,2.2752485983724346,6.832788630418633
KJV,Job_17,char4,Psalms,5,3.5548612048086237,10.780037422379827
KJV,Job_17,function_words,Psalms,4,3.102432320839633,10.664479975086834
KJV,Job_17,pos3,Jeremiah,3,1.8047333572452886,4.818370151968181
KJV,Job_17,word3,Psalms,8,4.824090577975742,14.421639924681465
KJV,Job_18,char3,Psalms,3,1.8718750470821508,5.635129119781129
KJV,Job_18,char4,Psalms,6,4.222118236572323,12.780284420377988
KJV,Job_18,function_words,Psalms,3,2.6465158714042696,7.98617628514586
KJV,Job_18,pos3,Psalms,5,2.8557397831273983,8.61563753120271
KJV,Job_18,word3,Psalms,6,4.526895841225224,13.807428886985052
KJV,Job_19,char3,Psalms,4,2.705809590469233,10.667352392389594
KJV,Job_19,char4,Psalms,7,4.335589697883581,13.585313074564649
KJV,Job_19,function_words,Job,3,2.193190505480527,9.69914475796744
KJV,Job_19,pos3,Psalms,3,1.8214505300332449,6.687973491806861
KJV,Job_19,word3,Psalms,5,4.351088431425247,13.102379200500577
KJV,Job_2,char3,Job,2,1.412343966102563,7.061719830512814
KJV,Job_2,char4,Psalms,4,2.8272080348414312,8.593885165949127
KJV,Job_2,function_words,1 Samuel,5,3.722245814215638,11.68571840426356
KJV,Job_2,pos3,Job,3,2.176789487769147,7.9265660084125145
KJV,Job_2,word3,Psalms,5,4.262710097905949,12.837122920026994
KJV,Job_20,char3,Job,2,1.6132999088868236,6.488306954242327
KJV,Job_20,char4,Psalms,6,4.1876319991253625,12.674637321604939
KJV,Job_20,function_words,Job,3,2.714303450103073,9.11682153695742
KJV,Job_20,pos3,Jeremiah,3,2.2355633927459104,5.896333585080648
KJV,Job_20,word3,Psalms,6,4.606029330772747,14.378347536509027
KJV,Job_21,char3,Psalms,2,1.4106939379954682,6.205353429792192
KJV,Job_21,char4,Psalms,6,4.077368011077478,11.781281841364828
KJV,Job_21,function_words,Jeremiah,2,1.3560060262428681,5.903331244031772
KJV,Job_21,pos3,Isaiah_1_35,4,3.241110750153987,11.93227135697243
KJV,Job_21,word3,Psalms,5,4.324767973267351,13.022112311342871
KJV,Job_22,char3,Ezekiel,4,2.778050118049583,7.787076393606801
KJV,Job_22,char4,Psalms,5,3.597121691289625,10.90156535931631
KJV,Job_22,function_words,Job,2,1.435587569113169,6.17421455928341
KJV,Job_22,pos3,Ezekiel,3,2.1499080557807617,9.469425369905599
KJV,Job_22,word3,Psalms,5,4.320484183570235,13.010375568779324
KJV,Job_23,char3,Job,5,3.6326574405105383,11.028779175652398
KJV,Job_23,char4,Psalms,5,3.5249324925067573,10.694987290422748
KJV,Job_23,function_words,Job,8,4.621360779438167,13.884820112121476
KJV,Job_23,pos3,Jeremiah,5,3.315217912983786,11.390743573809688
KJV,Job_23,word3,Psalms,5,4.372274008772862,13.165935932543423
KJV,Job_24,char3,Jeremiah,5,3.970909079592839,10.549889168821123
KJV,Job_24,char4,Psalms,7,4.664959195086951,12.422301488910067
KJV,Job_24,function_words,Jeremiah,3,2.7883804324276307,7.460666077632118
KJV,Job_24,pos3,Psalms,4,2.998780745493268,11.338836310103122
KJV,Job_24,word3,Psalms,6,4.488970136895589,13.916227917790309
KJV,Job_25,char3,Psalms,5,2.491977926743767,7.500390057736668
KJV,Job_25,char4,Psalms,5,3.7165715544837505,11.273565493746368
KJV,Job_25,function_words,Proverbs,6,3.853262148816229,12.489545724053173
KJV,Job_25,pos3,Jeremiah,5,3.491049410672614,9.29399356389344
KJV,Job_25,word3,Psalms,6,4.7859636772122105,14.064636543852735
KJV,Job_26,char3,Job,3,2.16729911194953,7.971471786775675
KJV,Job_26,char4,Psalms,5,3.65262320145478,11.072762257198496
KJV,Job_26,function_words,Psalms,5,2.5977650220503303,8.987291208911872
KJV,Job_26,pos3,Job,3,2.010739566009692,6.052733066014335
KJV,Job_26,word3,Psalms,7,4.615263995383919,13.744905892376591
KJV,Job_27,char3,Job,5,3.5537433438674255,10.92671854144997
KJV,Job_27,char4,Psalms,6,4.018370911913883,12.666496231481556
KJV,Job_27,function_words,Isaiah_40_55,2,1.3713727571111929,6.856863785555964
KJV,Job_27,pos3,Job,3,2.258638978927495,5.642206350678014
KJV,Job_27,word3,Psalms,5,4.358854580598239,13.123964063513261
KJV,Job_28,char3,Jeremiah,5,3.3021560526748357,12.417163017885951
KJV,Job_28,char4,Psalms,5,3.5898866298790484,10.880409284205818
KJV,Job_28,function_words,Jeremiah,2,1.367586388530469,5.942356912765959
KJV,Job_28,pos3,Jeremiah,5,3.5152553847145103,9.535842286921262
KJV,Job_28,word3,Psalms,6,4.509953207059422,13.767068988567376
KJV,Job_29,char3,Psalms,3,2.129605045279159,9.3424690044377
KJV,Job_29,char4,Psalms,7,4.474225297737019,15.122111195612796
KJV,Job_29,function_words,Job,2,1.3153094290369547,4.823224106901041
KJV,Job_29,pos3,Jeremiah,5,3.477631238889269,11.24097686612504
KJV,Job_29,word3,Psalms,7,4.502253919771251,13.276539514262833
KJV,Job_3,char3,Job,2,1.274109675960612,5.382289044437991
KJV,Job_3,char4,Psalms,6,3.829503901073434,12.05760556625917
KJV,Job_3,function_words,Isaiah_40_55,3,1.5057004256892212,4.774294807695049
KJV,Job_3,pos3,Jeremiah,4,2.2397212724310562,7.964661693085183
KJV,Job_3,word3,Psalms,6,4.510543342109687,13.726966337949415
KJV,Job_30,char3,Psalms,5,3.2576965075035487,11.422020980916814
KJV,Job_30,char4,Psalms,6,3.9380264702837247,12.432130859246703
KJV,Job_30,function_words,Psalms,7,4.656917460877499,15.974488921412032
KJV,Job_30,pos3,Isaiah_40_55,1,0.828308731229995,4.141543656149976
KJV,Job_30,word3,Psalms,8,4.64248823303953,13.642233330739405
KJV,Job_31,char3,Psalms,3,2.0174708471493314,5.0415237854324495
KJV,Job_31,char4,Psalms,7,4.193241236197718,12.272213461340087
KJV,Job_31,function_words,Job,5,2.528400362386137,10.791421314511512
KJV,Job_31,pos3,Jeremiah,4,3.114435413788804,8.148948467919006
KJV,Job_31,word3,Psalms,6,4.551157738312779,14.011119853373927
KJV,Job_32,char3,Job,4,2.6615886958838413,8.02952489164649
KJV,Job_32,char4,Psalms,5,3.3193963055052977,10.084831588789386
KJV,Job_32,function_words,Isaiah_40_55,3,2.382095371799271,6.373680052780075
KJV,Job_32,pos3,Psalms,2,1.5597830936064738,7.798915468032369
KJV,Job_32,word3,Psalms,5,4.402873845083844,13.257735441476369
KJV,Job_33,char3,Job,3,2.1182771112170307,9.277774024602948
KJV,Job_33,char4,Psalms,5,3.462505059479884,10.499709873402399
KJV,Job_33,function_words,Psalms,4,2.7920298354114053,9.86467491348703
KJV,Job_33,pos3,Psalms,3,2.179541187625988,8.07185329375842
KJV,Job_33,word3,Psalms,7,4.427701408844829,13.052539931765244
KJV,Job_34,char3,Job,4,3.206374440886951,8.829211589704371
KJV,Job_34,char4,Psalms,5,3.5075076798616927,10.636451661541345
KJV,Job_34,function_words,Job,3,2.2290194351958448,8.452534101449507
KJV,Job_34,pos3,Isaiah_40_55,2,1.5937037607094724,7.175792339634398
KJV,Job_34,word3,Psalms,7,4.48203106877916,13.534248711765576
KJV,Job_35,char3,Job,2,1.474455872068571,6.639471260419713
KJV,Job_35,char4,Psalms,5,3.586119855711644,10.877947260494848
KJV,Job_35,function_words,Job,3,1.9484457270989277,6.933360810027095
KJV,Job_35,pos3,Jeremiah,4,3.030335900501289,9.115530127767341
KJV,Job_35,word3,Psalms,5,4.445643543716246,13.386044537373571
KJV,Job_36,char3,Jeremiah,4,2.753616502627987,9.343541499429445
KJV,Job_36,char4,Psalms,6,3.986496930795943,11.551427463398094
KJV,Job_36,function_words,Psalms,2,1.8059884156223696,5.443810301873781
KJV,Job_36,pos3,Jeremiah,4,2.895959107916723,8.09616886841895
KJV,Job_36,word3,Psalms,5,4.363522945796671,13.138312015770094
KJV,Job_37,char3,Job,3,2.3633081481704044,7.916506711486889
KJV,Job_37,char4,Psalms,6,3.9964961199241547,13.055283096668504
KJV,Job_37,function_words,Jeremiah,2,1.3957224992167843,6.061187109181979
KJV,Job_37,pos3,1 Samuel,2,1.5466958180982027,6.960700464670376
KJV,Job_37,word3,Psalms,6,4.594426215589786,13.831919548581928
KJV,Job_38,char3,Psalms,2,1.4219105134085512,6.540014136495556
KJV,Job_38,char4,Psalms,6,4.096149295508282,12.969226188176053
KJV,Job_38,function_words,Psalms,3,2.7625131100718043,10.155293414889652
KJV,Job_38,pos3,Jeremiah,3,2.0858522472441923,8.069821062790837
KJV,Job_38,word3,Psalms,6,4.490089965599016,13.518910798609618
KJV,Job_39,char3,Psalms,2,1.4288793756420721,7.144396878210361
KJV,Job_39,char4,Psalms,7,4.580848242481468,13.418482908949903
KJV,Job_39,function_words,Psalms,1,0.925678503050732,4.62839251525366
KJV,Job_39,pos3,Ezekiel,3,2.4785323981454024,9.118979717785296
KJV,Job_39,word3,Psalms,7,4.528910965025784,13.56021562521575
KJV,Job_4,char3,Jeremiah,3,2.1070940181300015,6.850530035933805
KJV,Job_4,char4,Psalms,5,3.47934388590036,10.553590144465531
KJV,Job_4,function_words,Jeremiah,3,2.770606984870807,8.332464525172247
KJV,Job_4,pos3,Job,2,1.642290005537384,7.3956030306862
KJV,Job_4,word3,Psalms,7,4.64107833382391,14.073380444392654
KJV,Job_40,char3,Isaiah_40_55,3,2.068984128826026,8.550988193287667
KJV,Job_40,char4,Psalms,6,3.94218376301393,11.478931294035085
KJV,Job_40,function_words,Job,4,2.575862128792974,7.7607680297485055
KJV,Job_40,pos3,Jeremiah,4,2.8600774162531297,7.992990470111843
KJV,Job_40,word3,Psalms,6,4.5329543245343125,13.940188578917988
KJV,Job_41,char3,Job,4,2.9871325180641923,8.244033439621095
KJV,Job_41,char4,Psalms,6,3.8644617173779823,12.61909481888145
KJV,Job_41,function_words,Proverbs,5,3.5205947433605296,9.534936983930946
KJV,Job_41,pos3,Job,4,2.7232075288908453,8.18400441483555
KJV,Job_41,word3,Psalms,6,4.509153443032021,13.5765742353209
KJV,Job_42,char3,Job,2,1.3737503462844498,6.8687517314222495
KJV,Job_42,char4,Psalms,5,3.529014224188759,10.702456580579707
KJV,Job_42,function_words,1 Kings,6,3.6459611039792548,14.706993001515436
KJV,Job_42,pos3,Isaiah_36_39,4,3.2878998436353633,11.529116788273214
KJV,Job_42,word3,Psalms,7,4.554604647330332,14.18737330626566
KJV,Job_5,char3,Isaiah_1_35,2,1.6910543795608108,5.942947302078372
KJV,Job_5,char4,Psalms,5,3.542276489088078,10.737000216554986
KJV,Job_5,function_words,Isaiah_1_35,3,1.8898664288150915,7.5607850252529625
KJV,Job_5,pos3,Psalms,6,4.113597306556708,12.978771777170683
KJV,Job_5,word3,Psalms,6,4.505554972462657,13.56433536610063
KJV,Job_6,char3,Jeremiah,6,3.608793793930856,9.034993312898889
KJV,Job_6,char4,Psalms,5,3.3868098482232654,10.28179579149267
KJV,Job_6,function_words,Job,3,1.5533224601519238,5.876035960476161
KJV,Job_6,pos3,Jeremiah,4,2.864832003350742,7.162912585821876
KJV,Job_6,word3,Psalms,6,4.534244227868975,13.651373585419494
KJV,Job_7,char3,Job,6,3.9913115039366223,12.253785466719002
KJV,Job_7,char4,Psalms,5,3.4470219781278804,10.457673786028723
KJV,Job_7,function_words,Psalms,5,3.34329421969744,9.644369922876136
KJV,Job_7,pos3,Jeremiah,3,2.049378721598691,7.1322155209812355
KJV,Job_7,word3,Psalms,7,4.587383997725895,13.502046838005402
KJV,Job_8,char3,Isaiah_1_35,2,1.6393237828979703,7.385772148285887
KJV,Job_8,char4,Psalms,5,3.552608349030219,10.773595794065677
KJV,Job_8,function_words,Jeremiah,4,2.6564490994070176,9.468035061605091
KJV,Job_8,pos3,Psalms,4,2.77974334963817,5.45949792992783
KJV,Job_8,word3,Psalms,7,4.681908948750065,14.246049962220644
KJV,Job_9,char3,Job,5,3.639003917737524,11.492934274679243
KJV,Job_9,char4,Psalms,5,3.429976472857276,10.402395153456366
KJV,Job_9,function_words,Job,7,3.845406931215611,13.167989952601488
KJV,Job_9,pos3,Job,5,3.8087129045658976,11.67115785082851
KJV,Job_9,word3,Psalms,6,4.409793281659211,13.399010460633868
KJV,Proverbs_1,char3,Jeremiah,6,4.060087944419021,11.919057053955978
KJV,Proverbs_1,char4,Psalms,5,3.4519822941747997,10.470880473640655
KJV,Proverbs_1,function_words,Jeremiah,5,4.268502466551831,14.278511149128123
KJV,Proverbs_1,pos3,Jeremiah,3,2.3719237103108837,8.646741150857775
KJV,Proverbs_1,word3,Psalms,6,4.547275669024632,13.937287734878456
KJV,Proverbs_10,char3,Proverbs,10,7.374867256176079,22.26581045188693
KJV,Proverbs_10,char4,Proverbs,7,4.933691065003853,14.286839172512916
KJV,Proverbs_10,function_words,Proverbs,10,8.26137597332745,25.081475464992913
KJV,Proverbs_10,pos3,Proverbs,7,5.535106214353925,18.612492918535743
KJV,Proverbs_10,word3,Psalms,5,4.48680481535836,13.507194074445556
KJV,Proverbs_11,char3,Proverbs,9,6.6317204692464,20.617299282273613
KJV,Proverbs_11,char4,Proverbs,7,4.765258743473927,13.806196241582853
KJV,Proverbs_11,function_words,Proverbs,10,8.02425363518451,24.332721228778556
KJV,Proverbs_11,pos3,Proverbs,7,5.622001343934089,17.589020863142647
KJV,Proverbs_11,word3,Proverbs,7,3.697787581746704,10.509061946444088
KJV,Proverbs_12,char3,Proverbs,10,7.297628456454906,22.044418338574335
KJV,Proverbs_12,char4,Proverbs,8,5.589682495580533,14.874250292358829
KJV,Proverbs_12,function_words,Proverbs,10,8.301116960094674,25.1080641355536
KJV,Proverbs_12,pos3,Psalms,3,2.167371085055843,8.902251965329043
KJV,Proverbs_12,word3,Psalms,4,3.5385926764632183,10.662199135160913
KJV,Proverbs_13,char3,Proverbs,10,7.114164842677012,21.46134030963406
KJV,Proverbs_13,char4,Proverbs,6,3.956117722109963,12.001081026512905
KJV,Proverbs_13,function_words,Proverbs,10,8.097805061208884,24.643964819669954
KJV,Proverbs_13,pos3,Proverbs,4,3.19823588956303,13.399021511381937
KJV,Proverbs_13,word3,Psalms,5,4.461556252664976,13.432304726629496
KJV,Proverbs_14,char3,Proverbs,10,7.179451222851879,21.686793886629033
KJV,Proverbs_14,char4,Proverbs,7,4.654404354032746,12.76269304485455
KJV,Proverbs_14,function_words,Proverbs,10,8.099572965499538,24.446554865213887
KJV,Proverbs_14,pos3,Proverbs,6,4.769561760526958,16.807472602706522
KJV,Proverbs_14,word3,Psalms,5,4.404115323508855,13.260453891617981
KJV,Proverbs_15,char3,Proverbs,10,7.2911633235140085,22.058233832775482
KJV,Proverbs_15,char4,Proverbs,7,4.76890310365411,13.78514752850347
KJV,Proverbs_15,function_words,Proverbs,10,8.023291104535897,24.491633821677432
KJV,Proverbs_15,pos3,Isaiah_1_35,2,1.7090221955216902,7.6912707759638295
KJV,Proverbs_15,word3,Proverbs,7,4.232838836319802,11.610335704194203
KJV,Proverbs_16,char3,Proverbs,9,6.492362085584871,19.642129439971526
KJV,Proverbs_16,char4,Psalms,5,3.534122971633967,10.715481334396294
KJV,Proverbs_16,function_words,Proverbs,10,7.877651414617052,23.840411929326105
KJV,Proverbs_16,pos3,Jeremiah,4,2.5430307524884608,8.777279441832697
KJV,Proverbs_16,word3,Psalms,5,4.3742183239590995,13.171764912589433
KJV,Proverbs_17,char3,Proverbs,10,6.789229248763757,20.53756588839842
KJV,Proverbs_17,char4,Psalms,5,3.470441565246092,10.524545783961125
KJV,Proverbs_17,function_words,Proverbs,10,7.121870891287923,21.71275190468692
KJV,Proverbs_17,pos3,Jeremiah,4,2.884986667197259,6.785473666515348
KJV,Proverbs_17,word3,Psalms,5,4.42332867317683,13.31862692134306
KJV,Proverbs_18,char3,Proverbs,10,6.801987924588499,20.545056343427046
KJV,Proverbs_18,char4,Psalms,5,3.5255206156104815,10.686036353530866
KJV,Proverbs_18,function_words,Proverbs,10,7.004548307645139,21.402481311866044
KJV,Proverbs_18,pos3,Proverbs,5,3.8366607232496874,11.278347019058106
KJV,Proverbs_18,word3,Psalms,7,4.883255340240575,14.058808638207458
KJV,Proverbs_19,char3,Proverbs,10,6.882334461036216,20.758641023962703
KJV,Proverbs_19,char4,Psalms,5,3.519859036300956,10.676539312494077
KJV,Proverbs_19,function_words,Proverbs,10,7.379451814486946,22.326657866895342
KJV,Proverbs_19,pos3,Proverbs,3,2.5469550120230964,8.572155110016253
KJV,Proverbs_19,word3,Psalms,5,4.395263738967958,13.234552610627851
KJV,Proverbs_2,char3,Proverbs,4,3.1997730128404704,11.209330610356043
KJV,Proverbs_2,char4,Psalms,6,4.1532800657102005,11.589189137089448
KJV,Proverbs_2,function_words,Isaiah_1_35,2,1.4397828137151985,6.269362750998663
KJV,Proverbs_2,pos3,Proverbs,9,7.084885267541301,22.81231498132976
KJV,Proverbs_2,word3,Psalms,7,4.90490664251499,15.320261361927848
KJV,Proverbs_20,char3,Proverbs,5,3.15128562281843,12.125553618649354
KJV,Proverbs_20,char4,Psalms,5,3.386620933758858,10.276719841426818
KJV,Proverbs_20,function_words,Proverbs,10,7.20740990501938,21.88075275376929
KJV,Proverbs_20,pos3,Proverbs,7,5.410491542403821,18.070717848298155
KJV,Proverbs_20,word3,Psalms,5,4.319609096866099,13.007047122792837
KJV,Proverbs_21,char3,Proverbs,10,7.240371296258537,21.806832064886905
KJV,Proverbs_21,char4,Proverbs,5,3.325682696724657,11.362832288703881
KJV,Proverbs_21,function_words,Proverbs,10,7.882278266715355,23.849400543087565
KJV,Proverbs_21,pos3,Proverbs,9,6.325069615199515,20.308301966982125
KJV,Proverbs_21,word3,Psalms,6,4.66698143527811,13.80109887351879
KJV,Proverbs_22,char3,Isaiah_40_55,3,2.2763349325589073,5.408588769902068
KJV,Proverbs_22,char4,Psalms,5,3.594778155000798,10.892791325265451
KJV,Proverbs_22,function_words,Isaiah_1_35,3,2.8165199002962455,6.580247830519881
KJV,Proverbs_22,pos3,Proverbs,7,5.388735012803989,16.898641420154146
KJV,Proverbs_22,word3,Psalms,7,4.957064445117441,15.492246936445472
KJV,Proverbs_23,char3,Proverbs,5,3.5152573717656788,12.454278052405826
KJV,Proverbs_23,char4,Psalms,5,3.4717877554441823,10.5292419436903
KJV,Proverbs_23,function_words,Proverbs,6,4.1022986884014285,14.694506483382098
KJV,Proverbs_23,pos3,Proverbs,6,4.8181030051146205,15.693686073851246
KJV,Proverbs_23,word3,Psalms,5,4.367709837564074,13.15297867190253
KJV,Proverbs_24,char3,Proverbs,4,2.8067550508323365,9.579835025788665
KJV,Proverbs_24,char4,Psalms,5,3.5072098344902782,10.626881872780082
KJV,Proverbs_24,function_words,Proverbs,5,3.7408892081393583,14.550930805188287
KJV,Proverbs_24,pos3,Jeremiah,3,1.9166625847244236,7.137005265557843
KJV,Proverbs_24,word3,Psalms,6,4.5130649734038615,14.001441919010496
KJV,Proverbs_25,char3,Proverbs,4,2.911538909250052,9.054747417121272
KJV,Proverbs_25,char4,Psalms,5,3.3981911585301594,10.302654236749895
KJV,Proverbs_25,function_words,Proverbs,10,7.140959397931979,21.81468487609996
KJV,Proverbs_25,pos3,Job,3,2.0127245506515736,8.643730006066791
KJV,Proverbs_25,word3,Psalms,7,4.580421906115621,14.030540359245819
KJV,Proverbs_26,char3,Proverbs,7,4.909286926143142,16.359416304276316
KJV,Proverbs_26,char4,Psalms,5,3.3852336776974967,10.272811442281602
KJV,Proverbs_26,function_words,Proverbs,10,6.738238764451961,20.35149591263441
KJV,Proverbs_26,pos3,Psalms,4,2.6388178187473956,9.360743923691563
KJV,Proverbs_26,word3,Psalms,5,4.476767025092873,13.478941977091187
KJV,Proverbs_27,char3,Proverbs,6,4.1929420915445945,14.723808372874945
KJV,Proverbs_27,char4,Psalms,5,3.4104044864826557,10.34314937544146
KJV,Proverbs_27,function_words,Proverbs,10,6.620981864347535,20.151456771818275
KJV,Proverbs_27,pos3,Proverbs,4,3.1100255577526976,10.858808438224031
KJV,Proverbs_27,word3,Psalms,6,4.509925073201909,13.700512694044672
KJV,Proverbs_28,char3,Proverbs,9,6.429311173733569,20.491762972038362
KJV,Proverbs_28,char4,Psalms,5,3.532767985998886,10.707842532859859
KJV,Proverbs_28,function_words,Proverbs,10,7.1407842647256174,21.769414324880422
KJV,Proverbs_28,pos3,Proverbs,4,3.367680598532053,10.126643516110743
KJV,Proverbs_28,word3,Psalms,5,4.344072034552345,13.082170432117481
KJV,Proverbs_29,char3,Proverbs,10,6.949538352752756,20.940187706707963
KJV,Proverbs_29,char4,Psalms,5,3.5173436394591535,10.670451696515709
KJV,Proverbs_29,function_words,Proverbs,10,7.358781203954546,22.275295793832104
KJV,Proverbs_29,pos3,Psalms,4,2.7037383568928695,8.945490976159935
KJV,Proverbs_29,word3,Psalms,5,4.427845535588016,13.333659019671618
KJV,Proverbs_3,char3,Proverbs,3,1.9882140989124752,9.374800731925225
KJV,Proverbs_3,char4,Psalms,5,3.5405437555435895,10.731889780943511
KJV,Proverbs_3,function_words,Proverbs,5,3.6792808255191702,11.029412459852184
KJV,Proverbs_3,pos3,Proverbs,10,7.297946328428652,22.082440177488746
KJV,Proverbs_3,word3,Psalms,7,4.773136880955465,13.762108700623733
KJV,Proverbs_30,char3,Jeremiah,6,4.1228529737355535,11.569184414921262
KJV,Proverbs_30,char4,Psalms,6,4.004582853653137,12.123979811188333
KJV,Proverbs_30,function_words,Jeremiah,3,1.852559049936232,7.86676232738985
KJV,Proverbs_30,pos3,Jeremiah,4,2.854864885865454,9.72329951393192
KJV,Proverbs_30,word3,Psalms,6,4.58578185787411,14.228406360279124
KJV,Proverbs_31,char3,Hosea,2,1.2647809749066825,4.766802595627949
KJV,Proverbs_31,char4,Psalms,5,3.5295800536403936,10.692270763464444
KJV,Proverbs_31,function_words,Ezekiel,2,1.2534100879250074,5.885953905471164
KJV,Proverbs_31,pos3,Proverbs,5,3.71685125867952,10.67424986890381
KJV,Proverbs_31,word3,Psalms,5,4.389887491886728,13.21830337747275
KJV,Proverbs_4,char3,Proverbs,5,3.4741347431851453,12.880018600592992
KJV,Proverbs_4,char4,Psalms,5,3.505967640275192,10.623380067079719
KJV,Proverbs_4,function_words,Proverbs,5,3.6026319251326524,12.71365562289941
KJV,Proverbs_4,pos3,Proverbs,9,6.935632377941725,22.26066300827624
KJV,Proverbs_4,word3,Psalms,6,4.610449571618713,14.345711771383407
KJV,Proverbs_5,char3,Jeremiah,3,2.073074238741167,5.450547310640095
KJV,Proverbs_5,char4,Psalms,5,3.5332234958744237,10.707473900996982
KJV,Proverbs_5,function_words,Proverbs,4,2.2974751664271356,9.206892036393965
KJV,Proverbs_5,pos3,Proverbs,9,6.74755503317001,21.185907673276613
KJV,Proverbs_5,word3,Psalms,5,4.405106246223559,13.264146617826906
KJV,Proverbs_6,char3,Proverbs,7,4.735360219337148,16.376595280717517
KJV,Proverbs_6,char4,Psalms,5,3.4031748145645353,10.32184283673099
KJV,Proverbs_6,function_words,Proverbs,9,5.856083360309135,19.40842655625296
KJV,Proverbs_6,pos3,Proverbs,10,7.877409099214374,23.77630404239957
KJV,Proverbs_6,word3,Psalms,7,4.657136357889299,13.709626721784572
KJV,Proverbs_7,char3,Jeremiah,3,1.9802484934000342,5.679315684653822
KJV,Proverbs_7,char4,Psalms,5,3.379786328722336,10.252307885406164
KJV,Proverbs_7,function_words,1 Samuel,3,2.587857446470453,10.36059522968596
KJV,Proverbs_7,pos3,Proverbs,10,7.701551574514379,23.466516116893906
KJV,Proverbs_7,word3,Psalms,7,4.596789474027339,13.844710371471713
KJV,Proverbs_8,char3,Jeremiah,4,2.48448532185902,8.563627053585583
KJV,Proverbs_8,char4,Psalms,5,3.5413906718795323,10.735589973192312
KJV,Proverbs_8,function_words,Jeremiah,3,2.3025768793024923,6.918252788274911
KJV,Proverbs_8,pos3,Proverbs,9,6.847953946785163,21.371785118820455
KJV,Proverbs_8,word3,Psalms,8,4.917125042456906,14.699852548544225
KJV,Proverbs_9,char3,Proverbs,5,3.055462850244393,9.586398339252101
KJV,Proverbs_9,char4,Psalms,5,3.5543465332805666,10.770904188960241
KJV,Proverbs_9,function_words,Proverbs,4,2.588289983836727,8.243709277608243
KJV,Proverbs_9,pos3,Proverbs,9,6.692540999671879,20.820657426567305
KJV,Proverbs_9,word3,Psalms,6,4.601035309047817,13.851867320867427
KJV,Psalms_1,char3,Psalms,6,3.5421349614446904,12.171573376124712
KJV,Psalms_1,char4,Psalms,6,4.308109135569887,14.030259431464117
KJV,Psalms_1,function_words,Psalms,5,3.3309297811636056,11.60989596392901
KJV,Psalms_1,pos3,Ezekiel,3,2.4640928173902292,8.269309080803719
KJV,Psalms_1,word3,Psalms,5,4.525310174788254,13.624380538021118
KJV,Psalms_10,char3,Psalms,6,3.514812345725887,12.123876496695361
KJV,Psalms_10,char4,Psalms,6,4.065640070655485,13.22539144899066
KJV,Psalms_10,function_words,Psalms,3,2.1556676238398556,8.107278690455821
KJV,Psalms_10,pos3,Job,2,1.5597830936064738,7.127594541534909
KJV,Psalms_10,word3,Psalms,9,4.912620689652761,14.994574844974144
KJV,Psalms_100,char3,Psalms,8,4.688393647799551,14.845496984982121
KJV,Psalms_100,char4,Psalms,10,5.923020620670867,17.998627796469247
KJV,Psalms_100,function_words,Psalms,8,4.280554069669427,15.58469492372102
KJV,Psalms_100,pos3,Psalms,6,3.644471774410425,15.025633306766421
KJV,Psalms_100,word3,Psalms,10,5.638963125538643,17.279748523248163
KJV,Psalms_101,char3,Psalms,6,3.0986325581311123,8.737010257198259
KJV,Psalms_101,char4,Psalms,5,3.6515622130117995,11.067892136927748
KJV,Psalms_101,function_words,Psalms,4,2.07919195225496,8.278721153281838
KJV,Psalms_101,pos3,Psalms,9,6.468840877153226,21.03016331026664
KJV,Psalms_101,word3,Psalms,9,4.945393097825756,15.033626186773946
KJV,Psalms_102,char3,Isaiah_40_55,3,2.2807993953839305,7.970117420590926
KJV,Psalms_102,char4,Psalms,5,3.6616797589307897,11.093614386684335
KJV,Psalms_102,function_words,Jeremiah,2,1.8570905616294142,6.505651084717718
KJV,Psalms_102,pos3,Ezekiel,2,1.5988772068390213,6.408629636552168
KJV,Psalms_102,word3,Psalms,9,5.205478846209946,16.21106399796518
KJV,Psalms_103,char3,Psalms,5,2.9937505038019783,10.329332975674856
